carat,cut,color,clarity,depth,table,x,y,z,id,ts,prediction,price
0.33,Premium,H,VVS2,61.6,58.0,4.42,4.45,2.73,28241,2021-12-27 18:13:21.399655,604.5,666
1.14,Premium,D,I1,61.8,59.0,6.62,6.74,4.13,5968,2021-12-27 18:13:21.399655,3386.5,3950
0.33,Ideal,E,VS2,61.9,56.0,4.43,4.46,2.75,30236,2021-12-27 18:13:21.399655,792.5,723
0.32,Ideal,D,VS2,61.7,57.0,4.39,4.36,2.7,37151,2021-12-27 18:13:21.399655,922.5,972
1.0,'Very Good',I,SI2,60.8,63.0,6.41,6.34,3.88,2870,2021-12-27 18:13:21.399655,3243.0,3276
0.5,Premium,G,VVS2,60.9,61.0,5.13,5.11,3.12,48106,2021-12-27 18:13:21.399655,2247.0,1935
0.61,Ideal,D,VVS1,62.1,56.0,5.46,5.43,3.38,7748,2021-12-27 18:13:21.399655,3858.0,4279
0.35,Premium,G,VS1,61.2,58.0,4.51,4.54,2.77,29609,2021-12-27 18:13:21.399655,891.0,706
0.6,'Very Good',H,VS1,60.2,60.0,5.45,5.48,3.29,45490,2021-12-27 18:13:21.399655,2207.5,1679
1.16,Ideal,F,VVS2,61.8,56.7,6.7,6.78,4.16,22416,2021-12-27 18:13:21.399655,8421.0,10439
0.52,'Very Good',E,SI1,62.8,56.0,5.13,5.15,3.23,43146,2021-12-27 18:13:21.399655,1458.5,1389
1.17,Good,H,SI2,63.8,58.0,6.57,6.73,4.24,10605,2021-12-27 18:13:21.399655,5278.0,4826
1.3,Ideal,I,SI1,62.3,58.0,6.94,7.0,4.34,16141,2021-12-27 18:13:21.399655,7198.0,6451
0.53,Good,E,SI1,63.6,56.0,5.19,5.1,3.27,40685,2021-12-27 18:13:21.399655,1328.5,1156
1.04,Premium,H,VS2,60.4,59.0,6.66,6.51,3.98,14262,2021-12-27 18:13:21.399655,5658.0,5777
1.0,'Very Good',E,SI1,59.4,63.0,6.47,6.42,3.83,12756,2021-12-27 18:13:21.399655,5503.5,5322
0.7,Premium,E,VS2,62.6,56.0,5.71,5.66,3.56,502,2021-12-27 18:13:21.399655,3529.5,2822
1.52,Premium,F,VS2,60.9,61.0,7.46,7.28,4.49,25276,2021-12-27 18:13:21.399655,10867.0,13919
2.08,Ideal,J,SI2,62.3,55.0,8.23,8.17,5.11,24011,2021-12-27 18:13:21.399655,12856.5,12179
0.52,'Very Good',G,VVS1,59.2,58.0,5.28,5.31,3.14,48940,2021-12-27 18:13:21.399655,2549.0,2045
0.76,Ideal,D,VS2,61.8,55.0,5.85,5.89,3.63,3505,2021-12-27 18:13:21.399655,4427.5,3401
2.01,'Very Good',J,SI2,61.0,57.0,8.09,8.14,4.95,23083,2021-12-27 18:13:21.399655,12128.0,11110
1.3,Premium,G,VVS2,60.2,58.0,7.17,7.08,4.29,22744,2021-12-27 18:13:21.399655,9290.0,10763
0.3,'Very Good',D,VS1,62.0,55.0,4.31,4.35,2.68,34356,2021-12-27 18:13:21.399655,1027.5,863
0.23,'Very Good',E,VVS1,59.9,55.0,3.99,4.13,2.43,28802,2021-12-27 18:13:21.399655,928.5,682
0.3,'Very Good',H,SI2,63.4,55.0,4.26,4.22,2.69,23342,2021-12-27 18:13:21.399655,-1885.5,422
0.41,Premium,D,SI2,61.9,58.0,4.71,4.73,2.92,28827,2021-12-27 18:13:21.399655,-59.5,683
0.36,'Very Good',E,VVS1,61.4,56.0,4.6,4.62,2.83,40449,2021-12-27 18:13:21.399655,1642.5,1140
0.52,Ideal,D,VS1,62.1,57.0,5.13,5.2,3.21,47904,2021-12-27 18:13:21.399655,2707.5,1914
0.3,Ideal,D,VS2,61.8,55.0,4.3,4.34,2.67,29891,2021-12-27 18:13:21.399655,840.5,710
0.3,Ideal,F,VS2,61.1,56.0,4.31,4.33,2.64,14059,2021-12-27 18:13:21.399655,574.0,605
0.42,'Very Good',D,SI1,63.0,59.0,4.77,4.79,3.01,30644,2021-12-27 18:13:21.399655,818.0,735
1.5,Good,H,VS2,63.6,58.0,7.22,7.27,4.61,22235,2021-12-27 18:13:21.399655,9891.0,10291
0.71,Good,E,SI2,64.0,56.0,5.68,5.61,3.62,46990,2021-12-27 18:13:21.399655,1852.5,1816
0.32,Premium,H,IF,61.2,58.0,4.39,4.37,2.68,39545,2021-12-27 18:13:21.399655,981.0,1080
0.31,Ideal,E,VVS1,61.3,56.0,4.38,4.4,2.69,34463,2021-12-27 18:13:21.399655,1423.0,865
1.5,Good,G,VS2,63.7,57.0,7.29,7.25,4.63,22619,2021-12-27 18:13:21.399655,10342.0,10669
0.3,Ideal,G,IF,60.9,56.0,4.34,4.36,2.65,34423,2021-12-27 18:13:21.399655,1452.0,863
1.12,'Very Good',G,SI1,59.5,62.0,6.76,6.81,4.04,11794,2021-12-27 18:13:21.399655,6293.5,5088
0.3,Ideal,D,VS2,62.3,56.0,4.32,4.29,2.68,35734,2021-12-27 18:13:21.399655,760.0,911
1.0,Premium,D,SI2,61.6,60.0,6.37,6.33,3.91,10291,2021-12-27 18:13:21.399655,4837.5,4758
0.5,Good,E,SI2,63.1,58.0,5.05,5.09,3.2,39453,2021-12-27 18:13:21.399655,134.5,1077
0.41,Good,D,SI1,63.4,55.0,4.68,4.72,2.98,30726,2021-12-27 18:13:21.399655,757.0,738
1.07,Premium,E,VS2,62.5,57.0,6.6,6.53,4.1,15546,2021-12-27 18:13:21.399655,6755.0,6232
1.64,'Very Good',E,SI1,61.8,59.0,7.51,7.55,4.65,24501,2021-12-27 18:13:21.399655,11587.0,12779
1.12,Ideal,F,SI1,61.7,56.0,6.64,6.68,4.11,18979,2021-12-27 18:13:21.399655,6785.0,7812
0.31,Ideal,D,SI1,62.5,53.0,4.34,4.37,2.72,47998,2021-12-27 18:13:21.399655,341.5,533
0.71,Premium,F,SI1,61.6,60.0,5.79,5.73,3.55,51491,2021-12-27 18:13:21.399655,2869.0,2381
0.46,'Very Good',D,VS2,63.2,56.0,4.92,4.89,3.1,41922,2021-12-27 18:13:21.399655,1775.0,1262
0.64,Ideal,F,VS2,62.3,56.0,5.53,5.49,3.43,49949,2021-12-27 18:13:21.399655,3072.0,2189
0.76,Ideal,H,SI2,61.7,56.0,5.88,5.86,3.62,51746,2021-12-27 18:13:21.399655,1822.5,2404
0.54,Premium,F,SI2,61.8,61.0,5.28,5.18,3.23,39808,2021-12-27 18:13:21.399655,467.5,1097
0.31,Premium,I,VVS2,61.7,58.0,4.38,4.4,2.71,51304,2021-12-27 18:13:21.399655,-63.0,544
1.51,Premium,F,VS2,63.0,56.0,7.3,7.26,4.59,24844,2021-12-27 18:13:21.399655,10921.5,13248
1.7,'Very Good',I,SI1,61.9,62.0,7.52,7.58,4.67,22622,2021-12-27 18:13:21.399655,10896.0,10680
0.26,Premium,H,VS1,62.3,59.0,4.06,4.1,2.54,38261,2021-12-27 18:13:21.399655,-261.5,382
0.4,Premium,G,SI1,62.0,59.0,4.74,4.71,2.93,35415,2021-12-27 18:13:21.399655,232.0,900
0.73,Ideal,E,SI2,62.8,55.0,5.73,5.76,3.61,51895,2021-12-27 18:13:21.399655,2375.5,2431
0.6,Good,F,SI1,57.1,61.0,5.68,5.57,3.21,44500,2021-12-27 18:13:21.399655,1841.0,1599
1.2,Premium,I,VS2,61.8,55.0,6.93,6.8,4.24,14004,2021-12-27 18:13:21.399655,6726.5,5699
0.25,'Very Good',E,VVS2,63.0,55.0,4.0,4.03,2.53,5723,2021-12-27 18:13:21.399655,870.0,575
1.21,Ideal,H,SI1,62.1,56.0,6.81,6.84,4.23,16597,2021-12-27 18:13:21.399655,6871.0,6629
1.5,Ideal,E,SI1,60.4,59.0,7.38,7.43,4.47,24110,2021-12-27 18:13:21.399655,10352.5,12265
0.7,Premium,I,VVS2,60.1,59.0,5.8,5.72,3.46,51220,2021-12-27 18:13:21.399655,2948.5,2352
0.34,Ideal,E,SI1,63.0,55.0,4.47,4.42,2.8,31526,2021-12-27 18:13:21.399655,239.0,765
0.41,'Very Good',D,VS2,62.1,56.0,4.76,4.77,2.96,30721,2021-12-27 18:13:21.399655,1447.5,738
1.7,Premium,F,SI1,62.3,58.0,7.63,7.59,4.74,25180,2021-12-27 18:13:21.399655,12122.5,13766
0.7,Premium,G,VS1,62.6,55.0,5.73,5.64,3.56,599,2021-12-27 18:13:21.399655,3578.0,2838
0.73,'Very Good',H,VS2,60.8,56.0,5.82,5.84,3.55,208,2021-12-27 18:13:21.399655,3048.0,2779
0.33,Premium,G,VVS1,61.4,60.0,4.44,4.39,2.71,40104,2021-12-27 18:13:21.399655,1111.0,1114
0.91,Ideal,E,SI1,61.0,58.0,6.23,6.29,3.82,6886,2021-12-27 18:13:21.399655,4887.5,4132
0.51,Ideal,E,SI2,58.3,62.0,5.2,5.19,3.04,42045,2021-12-27 18:13:21.399655,535.5,1268
0.5,'Very Good',F,VS2,60.8,61.0,5.04,5.09,3.08,42860,2021-12-27 18:13:21.399655,1836.5,1357
0.35,Ideal,H,IF,60.9,57.0,4.58,4.6,2.8,38448,2021-12-27 18:13:21.399655,1241.5,1028
0.72,Premium,G,VS1,61.7,59.0,5.71,5.66,3.51,53501,2021-12-27 18:13:21.399655,3763.0,2685
1.2,Premium,H,SI2,62.8,61.0,6.7,6.62,4.18,11276,2021-12-27 18:13:21.399655,5639.5,4973
0.66,'Very Good',E,VS2,63.3,56.3,5.47,5.55,3.48,51992,2021-12-27 18:13:21.399655,3226.0,2443
1.12,Good,I,VS2,63.8,55.0,6.57,6.63,4.21,10330,2021-12-27 18:13:21.399655,5884.5,4766
0.3,Good,I,VVS1,63.1,57.0,4.27,4.29,2.7,53625,2021-12-27 18:13:21.399655,-225.5,552
0.93,Premium,F,SI1,62.3,58.0,6.18,6.22,3.86,8232,2021-12-27 18:13:21.399655,4952.0,4373
0.92,Premium,I,SI2,61.5,59.0,6.27,6.21,3.84,1747,2021-12-27 18:13:21.399655,2601.0,3040
1.01,Good,E,SI2,63.9,58.0,6.31,6.37,4.05,4147,2021-12-27 18:13:21.399655,4524.0,3546
0.3,'Very Good',G,VVS2,62.9,55.0,4.3,4.32,2.71,28938,2021-12-27 18:13:21.399655,849.5,684
0.36,Ideal,F,VS2,60.9,57.0,4.61,4.58,2.8,36217,2021-12-27 18:13:21.399655,927.5,932
0.62,Ideal,D,SI1,62.2,55.0,5.45,5.51,3.41,48332,2021-12-27 18:13:21.399655,2652.0,1959
0.31,Ideal,G,VS2,61.1,57.0,4.37,4.4,2.68,2703,2021-12-27 18:13:21.399655,368.0,562
1.65,Ideal,G,IF,62.4,55.0,7.61,7.53,4.72,27276,2021-12-27 18:13:21.399655,13213.5,17729
0.53,Ideal,F,VS1,62.3,55.0,5.18,5.22,3.24,46848,2021-12-27 18:13:21.399655,2542.5,1812
1.2,Ideal,I,VVS2,61.5,57.0,6.91,6.82,4.22,16471,2021-12-27 18:13:21.399655,7468.0,6581
0.41,Ideal,E,VVS1,61.4,57.0,4.77,4.8,2.94,41378,2021-12-27 18:13:21.399655,2112.5,1221
1.01,Good,E,SI1,64.5,56.0,6.24,6.29,4.04,9272,2021-12-27 18:13:21.399655,5584.5,4563
0.32,Ideal,D,SI1,61.5,56.0,4.42,4.39,2.71,31209,2021-12-27 18:13:21.399655,350.5,756
0.91,'Very Good',D,SI2,59.3,60.0,6.28,6.33,3.74,5437,2021-12-27 18:13:21.399655,4026.5,3828
0.73,Ideal,D,VS2,61.5,55.0,5.79,5.82,3.57,6115,2021-12-27 18:13:21.399655,4172.0,3980
0.28,Ideal,F,VVS2,62.6,54.0,4.21,4.22,2.64,32155,2021-12-27 18:13:21.399655,1105.0,787
0.66,'Very Good',E,SI2,61.3,57.2,5.59,5.66,3.45,46421,2021-12-27 18:13:21.399655,1654.0,1769
0.5,Good,E,SI1,63.7,56.0,5.06,5.02,3.21,43452,2021-12-27 18:13:21.399655,1116.0,1415
0.28,'Very Good',H,VS1,61.9,56.0,4.22,4.24,2.61,26690,2021-12-27 18:13:21.399655,-127.0,429
0.56,'Very Good',E,VS1,61.9,57.0,5.29,5.31,3.28,48879,2021-12-27 18:13:21.399655,2680.0,2037
1.0,'Very Good',G,VS2,63.4,57.0,6.31,6.27,3.99,14338,2021-12-27 18:13:21.399655,5878.5,5806
0.32,Ideal,G,IF,60.9,56.0,4.41,4.43,2.69,36740,2021-12-27 18:13:21.399655,1605.5,954
0.41,Ideal,E,VS1,60.5,58.0,4.81,4.85,2.92,37740,2021-12-27 18:13:21.399655,1658.0,997
0.75,Good,D,SI1,63.6,58.0,5.77,5.65,3.63,1666,2021-12-27 18:13:21.399655,3366.5,3024
0.24,Ideal,F,VVS2,61.4,59.0,4.0,4.05,2.47,49303,2021-12-27 18:13:21.399655,799.5,540
0.71,Ideal,F,VS2,61.8,55.0,5.74,5.76,3.55,3993,2021-12-27 18:13:21.399655,3705.5,3516
0.41,Premium,G,SI1,61.5,59.0,4.78,4.75,2.93,36037,2021-12-27 18:13:21.399655,336.5,923
1.06,'Very Good',E,SI1,59.6,57.0,6.62,6.67,3.96,12772,2021-12-27 18:13:21.399655,6186.5,5328
0.3,Ideal,G,VVS1,62.6,54.0,4.32,4.31,2.7,38124,2021-12-27 18:13:21.399655,1063.0,1013
1.7,'Very Good',J,SI1,63.2,57.0,7.63,7.55,4.8,21077,2021-12-27 18:13:21.399655,9941.0,9253
1.02,Premium,G,SI1,61.0,59.0,6.48,6.44,3.94,10117,2021-12-27 18:13:21.399655,5488.5,4718
1.19,Ideal,F,VS2,62.0,57.0,6.76,6.78,4.2,19654,2021-12-27 18:13:21.399655,7984.0,8265
0.55,Premium,E,VS2,60.5,58.0,5.32,5.26,3.2,47623,2021-12-27 18:13:21.399655,2322.0,1881
0.34,Ideal,H,IF,61.9,53.0,4.5,4.52,2.79,34400,2021-12-27 18:13:21.399655,1263.0,863
0.7,Ideal,D,VVS2,61.1,55.0,5.75,5.78,3.52,13499,2021-12-27 18:13:21.399655,4594.5,5539
0.75,Premium,G,VVS2,62.5,56.0,5.84,5.78,3.63,3888,2021-12-27 18:13:21.399655,4374.5,3486
0.73,Good,F,SI2,63.4,55.0,5.71,5.75,3.63,48795,2021-12-27 18:13:21.399655,2057.5,2023
1.25,Premium,H,SI2,62.2,60.0,6.83,6.8,4.24,15543,2021-12-27 18:13:21.399655,6137.0,6230
1.57,Ideal,H,I1,62.8,56.0,7.42,7.36,4.64,12129,2021-12-27 18:13:21.399655,6495.5,5170
0.3,Premium,G,VS1,62.8,58.0,4.28,4.26,2.68,31914,2021-12-27 18:13:21.399655,460.5,776
0.7,Good,E,VS1,57.2,62.0,5.81,5.77,3.31,221,2021-12-27 18:13:21.399655,3755.5,2782
0.75,Ideal,H,SI1,62.9,57.0,5.75,5.8,3.63,52490,2021-12-27 18:13:21.399655,2703.0,2523
0.3,Premium,D,SI1,63.0,58.0,4.27,4.24,2.68,29755,2021-12-27 18:13:21.399655,52.5,709
0.36,Premium,G,VS1,59.7,59.0,4.61,4.64,2.76,30322,2021-12-27 18:13:21.399655,970.5,726
2.06,Premium,G,SI2,61.8,58.0,8.15,8.1,5.02,26765,2021-12-27 18:13:21.399655,14471.5,16587
0.41,Ideal,G,VVS1,61.8,55.0,4.76,4.78,2.95,40561,2021-12-27 18:13:21.399655,1872.0,1151
1.18,'Very Good',F,VVS1,60.4,59.0,6.82,6.86,4.13,24007,2021-12-27 18:13:21.399655,8511.0,12175
1.01,Ideal,H,SI2,60.7,59.0,6.47,6.45,3.92,6586,2021-12-27 18:13:21.399655,4007.0,4078
1.06,'Very Good',F,SI1,61.2,57.0,6.58,6.68,4.06,11983,2021-12-27 18:13:21.399655,6063.0,5142
0.67,'Very Good',D,SI1,60.2,60.0,5.61,5.68,3.4,48693,2021-12-27 18:13:21.399655,2923.5,2007
0.5,Premium,G,VS1,60.9,58.0,5.23,5.09,3.14,46149,2021-12-27 18:13:21.399655,1866.0,1746
2.01,'Very Good',G,SI1,62.1,60.0,7.94,8.03,4.96,27574,2021-12-27 18:13:21.399655,14968.5,18398
0.3,Premium,H,VS1,62.6,59.0,4.3,4.26,2.68,28565,2021-12-27 18:13:21.399655,-74.0,675
0.43,Ideal,G,VS1,62.3,56.0,4.82,4.85,3.01,36471,2021-12-27 18:13:21.399655,1530.0,943
0.3,Ideal,H,SI1,60.7,56.0,4.35,4.37,2.65,34260,2021-12-27 18:13:21.399655,-750.0,465
1.08,Premium,D,SI1,61.6,56.0,6.64,6.57,4.07,13090,2021-12-27 18:13:21.399655,6549.0,5419
2.08,Good,I,SI2,63.8,58.0,8.1,8.02,5.14,25390,2021-12-27 18:13:21.399655,13463.5,14084
0.56,Ideal,H,VS1,61.1,57.0,5.31,5.34,3.25,45852,2021-12-27 18:13:21.399655,2042.0,1715
1.26,Premium,I,SI2,62.2,58.0,6.98,6.92,4.32,12992,2021-12-27 18:13:21.399655,5679.0,5398
1.41,'Very Good',F,SI2,61.4,59.0,7.17,7.2,4.41,17877,2021-12-27 18:13:21.399655,8351.5,7215
0.4,Good,J,VS1,64.0,56.0,4.69,4.66,2.99,30533,2021-12-27 18:13:21.399655,-909.0,734
0.5,'Very Good',F,VS1,62.6,59.0,5.03,5.06,3.16,46082,2021-12-27 18:13:21.399655,2109.5,1738
0.51,'Very Good',D,SI1,63.4,59.0,5.07,5.02,3.2,41565,2021-12-27 18:13:21.399655,1497.5,1237
0.72,'Very Good',H,VS2,60.8,59.0,5.74,5.77,3.55,52666,2021-12-27 18:13:21.399655,2926.0,2550
1.52,Ideal,F,VS2,62.8,55.0,7.37,7.28,4.6,25335,2021-12-27 18:13:21.399655,11076.0,14038
0.31,Ideal,E,VS2,61.7,55.0,4.38,4.41,2.71,25376,2021-12-27 18:13:21.399655,661.0,642
1.57,Premium,H,SI1,62.2,61.0,7.38,7.32,4.57,22121,2021-12-27 18:13:21.399655,10110.5,10149
0.33,Ideal,G,VS2,61.6,55.0,4.46,4.43,2.74,30861,2021-12-27 18:13:21.399655,528.5,743
1.01,Fair,E,SI2,56.8,66.0,6.63,6.58,3.75,6162,2021-12-27 18:13:21.399655,3824.0,3991
1.27,'Very Good',F,SI2,61.0,61.0,6.95,7.01,4.26,12778,2021-12-27 18:13:21.399655,6971.0,5330
0.31,'Very Good',D,SI1,61.7,59.0,4.31,4.35,2.67,4075,2021-12-27 18:13:21.399655,135.5,571
0.3,Premium,D,SI1,61.6,58.0,4.32,4.29,2.65,29795,2021-12-27 18:13:21.399655,93.5,709
1.4,Premium,G,SI2,60.6,58.0,7.26,7.22,4.39,14112,2021-12-27 18:13:21.399655,8047.0,5723
0.31,Ideal,I,SI1,62.2,56.0,4.37,4.34,2.71,48643,2021-12-27 18:13:21.399655,-1232.5,537
0.29,Ideal,F,VVS1,61.1,57.0,4.26,4.29,2.61,29970,2021-12-27 18:13:21.399655,1248.0,715
0.38,'Very Good',G,VS1,61.9,56.0,4.63,4.68,2.88,33644,2021-12-27 18:13:21.399655,1076.5,833
0.7,'Very Good',H,VS1,60.3,63.0,5.77,5.73,3.47,51689,2021-12-27 18:13:21.399655,2911.0,2399
1.51,Premium,G,VS2,60.7,60.0,7.4,7.36,4.48,24302,2021-12-27 18:13:21.399655,10628.0,12551
0.33,'Very Good',I,VS2,61.0,61.0,4.43,4.46,2.71,33934,2021-12-27 18:13:21.399655,-667.0,463
0.25,'Very Good',D,VVS2,58.8,59.0,4.11,4.16,2.43,5725,2021-12-27 18:13:21.399655,1131.0,575
0.71,'Very Good',J,VS2,60.1,61.0,5.77,5.82,3.48,47528,2021-12-27 18:13:21.399655,1389.5,1869
0.57,Good,F,VS1,60.0,61.0,5.35,5.38,3.22,46762,2021-12-27 18:13:21.399655,2551.0,1801
0.41,Premium,G,VS1,61.7,57.0,4.78,4.75,2.94,36960,2021-12-27 18:13:21.399655,1288.0,961
0.51,Good,G,VVS2,63.7,54.0,5.08,5.1,3.24,46749,2021-12-27 18:13:21.399655,2258.0,1800
1.07,'Very Good',D,IF,59.0,59.0,6.63,6.72,3.94,27349,2021-12-27 18:13:21.399655,8192.5,17909
0.32,Premium,G,VS2,62.3,60.0,4.4,4.37,2.73,30070,2021-12-27 18:13:21.399655,215.5,720
1.03,Premium,J,SI2,62.2,59.0,6.42,6.4,3.99,2250,2021-12-27 18:13:21.399655,2730.0,3149
0.5,Good,F,SI1,62.5,60.0,5.07,5.11,3.18,41402,2021-12-27 18:13:21.399655,1009.0,1223
0.31,Ideal,D,VS2,62.1,56.0,4.35,4.34,2.7,36443,2021-12-27 18:13:21.399655,853.5,942
0.72,Ideal,F,VS1,62.5,54.0,5.73,5.76,3.59,3139,2021-12-27 18:13:21.399655,4132.5,3330
2.15,Ideal,I,SI1,62.5,57.0,8.2,8.16,5.11,25642,2021-12-27 18:13:21.399655,15476.5,14534
1.01,Ideal,E,SI2,61.2,54.0,6.49,6.52,3.98,9789,2021-12-27 18:13:21.399655,4881.0,4666
0.32,Premium,I,IF,61.9,59.0,4.39,4.37,2.71,34452,2021-12-27 18:13:21.399655,428.5,864
1.51,'Very Good',G,VS2,63.5,59.0,7.2,7.13,4.55,24592,2021-12-27 18:13:21.399655,10632.0,12906
2.01,Ideal,F,SI2,61.9,55.0,8.1,8.05,5.0,27572,2021-12-27 18:13:21.399655,14339.0,18395
0.46,Ideal,I,VS1,62.2,54.0,4.95,4.99,3.09,35542,2021-12-27 18:13:21.399655,823.5,906
0.81,Ideal,E,VS2,62.0,57.0,5.96,5.98,3.7,7907,2021-12-27 18:13:21.399655,4588.0,4314
0.4,Premium,D,VS1,59.2,59.0,4.81,4.79,2.84,41179,2021-12-27 18:13:21.399655,1750.5,1200
0.78,Ideal,H,VVS2,61.7,55.0,5.9,5.94,3.65,1628,2021-12-27 18:13:21.399655,4301.5,3015
0.32,Ideal,F,VS2,61.6,55.0,4.4,4.43,2.72,26701,2021-12-27 18:13:21.399655,704.0,645
0.9,'Very Good',D,SI1,62.8,59.0,6.14,6.18,3.87,9939,2021-12-27 18:13:21.399655,4824.5,4693
0.31,Ideal,F,VVS2,61.9,56.0,4.32,4.37,2.69,31329,2021-12-27 18:13:21.399655,1315.5,759
0.61,'Very Good',D,SI1,62.4,59.0,5.42,5.45,3.39,44775,2021-12-27 18:13:21.399655,2328.5,1622
2.01,Ideal,H,SI1,60.6,57.0,8.19,8.09,4.92,27152,2021-12-27 18:13:21.399655,14521.5,17383
1.2,Good,E,VS2,61.8,61.0,6.69,6.71,4.14,20086,2021-12-27 18:13:21.399655,7876.0,8563
0.31,Ideal,H,VVS1,62.0,55.0,4.34,4.37,2.7,28446,2021-12-27 18:13:21.399655,665.5,671
0.71,'Very Good',D,VS1,63.2,57.0,5.63,5.67,3.57,3523,2021-12-27 18:13:21.399655,4148.5,3406
2.33,Premium,J,SI1,61.1,58.0,8.6,8.56,5.24,23612,2021-12-27 18:13:21.399655,16180.0,11638
0.71,Premium,F,VS1,60.5,58.0,5.75,5.72,3.47,611,2021-12-27 18:13:21.399655,3946.0,2839
0.57,'Very Good',I,SI1,61.1,61.0,5.34,5.37,3.27,40550,2021-12-27 18:13:21.399655,511.5,1151
1.01,Fair,D,SI1,64.7,57.0,6.33,6.25,4.07,13122,2021-12-27 18:13:21.399655,5057.0,5430
1.52,Premium,F,VS2,62.2,58.0,7.38,7.29,4.56,24646,2021-12-27 18:13:21.399655,10948.0,12985
1.0,Premium,F,SI2,62.9,56.0,6.42,6.36,4.02,8030,2021-12-27 18:13:21.399655,4545.0,4333
1.01,Fair,H,VVS2,65.0,55.0,6.31,6.27,4.09,8143,2021-12-27 18:13:21.399655,5393.0,4355
1.33,Ideal,F,IF,60.2,57.0,7.12,7.17,4.3,27591,2021-12-27 18:13:21.399655,10432.0,18435
1.2,Ideal,G,SI2,61.1,57.0,6.83,6.86,4.18,14107,2021-12-27 18:13:21.399655,6303.0,5722
0.3,Ideal,E,VVS1,61.2,58.0,4.28,4.31,2.63,33702,2021-12-27 18:13:21.399655,1359.5,838
0.3,Ideal,G,IF,63.0,53.0,4.3,4.24,2.69,36813,2021-12-27 18:13:21.399655,1446.0,956
1.57,'Very Good',I,VS1,59.7,61.0,7.51,7.62,4.52,22285,2021-12-27 18:13:21.399655,10527.5,10336
0.52,'Very Good',F,VS2,60.7,59.0,5.14,5.18,3.13,44510,2021-12-27 18:13:21.399655,2025.5,1600
0.7,Ideal,E,SI1,62.0,56.0,5.68,5.7,3.53,1265,2021-12-27 18:13:21.399655,3083.5,2948
2.52,Premium,H,SI2,62.4,57.0,8.72,8.66,5.43,27204,2021-12-27 18:13:21.399655,18545.5,17522
0.75,Premium,J,SI2,62.9,56.0,5.76,5.72,3.61,44422,2021-12-27 18:13:21.399655,301.5,1588
1.01,'Very Good',F,SI2,63.4,56.0,6.4,6.34,4.04,8137,2021-12-27 18:13:21.399655,4601.5,4355
1.14,Ideal,I,SI1,60.8,58.0,6.71,6.74,4.09,11829,2021-12-27 18:13:21.399655,5737.0,5096
1.51,'Very Good',G,VS2,61.5,59.0,7.34,7.38,4.53,23613,2021-12-27 18:13:21.399655,10621.0,11640
0.33,Premium,G,VVS1,61.5,59.0,4.42,4.46,2.73,32904,2021-12-27 18:13:21.399655,1152.5,810
0.58,Ideal,H,SI1,61.6,57.0,5.34,5.38,3.3,41008,2021-12-27 18:13:21.399655,1297.0,1184
0.72,Ideal,H,VS1,61.8,55.0,5.78,5.81,3.58,2316,2021-12-27 18:13:21.399655,3373.0,3167
0.39,Premium,E,VS2,62.5,60.0,4.67,4.64,2.91,36690,2021-12-27 18:13:21.399655,996.5,951
0.23,Ideal,F,VVS1,62.7,57.0,3.9,3.92,2.45,47653,2021-12-27 18:13:21.399655,836.5,530
1.52,Premium,J,VS1,62.5,58.0,7.37,7.34,4.6,20780,2021-12-27 18:13:21.399655,9149.5,9014
0.42,Ideal,G,SI2,60.9,56.0,4.87,4.89,2.97,37135,2021-12-27 18:13:21.399655,-417.5,971
0.36,Premium,F,SI1,61.1,60.0,4.62,4.57,2.81,18059,2021-12-27 18:13:21.399655,162.5,616
0.41,Premium,E,SI1,61.2,59.0,4.82,4.78,2.94,35499,2021-12-27 18:13:21.399655,599.0,904
0.31,Ideal,E,VS2,61.8,56.0,4.35,4.37,2.69,19351,2021-12-27 18:13:21.399655,656.0,622
0.3,Premium,D,VS2,62.5,58.0,4.29,4.26,2.67,35748,2021-12-27 18:13:21.399655,649.0,911
0.4,Ideal,G,VVS2,61.6,56.0,4.76,4.79,2.94,36194,2021-12-27 18:13:21.399655,1670.5,931
0.41,Premium,F,VS1,62.6,58.0,4.74,4.75,2.97,37917,2021-12-27 18:13:21.399655,1466.5,1007
0.51,Ideal,H,SI1,61.7,55.0,5.12,5.16,3.17,42820,2021-12-27 18:13:21.399655,788.0,1354
0.71,'Very Good',E,VVS2,61.7,60.0,5.7,5.74,3.53,3329,2021-12-27 18:13:21.399655,4241.5,3376
0.59,Ideal,E,VS1,62.3,56.0,5.4,5.38,3.36,50724,2021-12-27 18:13:21.399655,3020.0,2294
0.72,Ideal,I,VS2,61.1,56.0,5.76,5.82,3.54,51108,2021-12-27 18:13:21.399655,2610.0,2337
1.06,Ideal,I,SI1,61.2,56.0,6.64,6.6,4.05,9593,2021-12-27 18:13:21.399655,4943.0,4630
0.71,Ideal,D,SI2,61.1,57.0,5.77,5.79,3.53,53086,2021-12-27 18:13:21.399655,2381.0,2612
1.01,'Very Good',E,SI1,63.4,60.0,6.34,6.3,4.01,12332,2021-12-27 18:13:21.399655,5570.5,5226
1.23,Premium,E,SI2,62.5,58.0,6.86,6.81,4.27,14698,2021-12-27 18:13:21.399655,6703.0,5929
0.42,'Very Good',G,SI1,62.2,58.0,4.73,4.75,2.95,30703,2021-12-27 18:13:21.399655,440.0,737
